command	path	resolved_path	package
hexeditor	/usr/bin/hexeditor	/usr/bin/hexeditor	ncurses-hexedit
hfind	/usr/bin/hfind	/usr/bin/hfind	sleuthkit
host	/usr/bin/host	/usr/bin/host	bind9-host
hostid	/usr/bin/hostid	/usr/bin/hostid	coreutils
hostname	/usr/bin/hostname	/usr/bin/hostname	hostname
hostnamectl	/usr/bin/hostnamectl	/usr/bin/hostnamectl	systemd
hotpatcher	/usr/bin/hotpatcher	/usr/bin/hotpatcher	hotpatch
htcacheclean	/usr/bin/htcacheclean	/usr/bin/htcacheclean	apache2-utils
htdbm	/usr/bin/htdbm	/usr/bin/htdbm	apache2-utils
htdigest	/usr/bin/htdigest	/usr/bin/htdigest	apache2-utils
htdigest2john	/usr/bin/htdigest2john	/usr/share/john/htdigest2john.py	john-data
html2dic	/usr/bin/html2dic	/usr/bin/html2dic	dirb
htpasswd	/usr/bin/htpasswd	/usr/bin/htpasswd	apache2-utils
httpclient	/usr/bin/httpclient	/usr/bin/httpclient	ruby-httpclient
httpx	/usr/bin/httpx	/usr/bin/httpx	python3-httpx
hugetop	/usr/bin/hugetop	/usr/bin/hugetop	procps
hwloc-annotate	/usr/bin/hwloc-annotate	/usr/bin/hwloc-annotate	hwloc
hwloc-bind	/usr/bin/hwloc-bind	/usr/bin/hwloc-bind	hwloc
hwloc-calc	/usr/bin/hwloc-calc	/usr/bin/hwloc-calc	hwloc
hwloc-compress-dir	/usr/bin/hwloc-compress-dir	/usr/bin/hwloc-compress-dir	hwloc
hwloc-diff	/usr/bin/hwloc-diff	/usr/bin/hwloc-diff	hwloc
hwloc-distrib	/usr/bin/hwloc-distrib	/usr/bin/hwloc-distrib	hwloc
hwloc-gather-cpuid	/usr/bin/hwloc-gather-cpuid	/usr/bin/hwloc-gather-cpuid	hwloc
hwloc-gather-topology	/usr/bin/hwloc-gather-topology	/usr/bin/hwloc-gather-topology	hwloc
hwloc-info	/usr/bin/hwloc-info	/usr/bin/hwloc-info	hwloc
hwloc-ls	/usr/bin/hwloc-ls	/usr/bin/lstopo	hwloc
hwloc-patch	/usr/bin/hwloc-patch	/usr/bin/hwloc-patch	hwloc
hwloc-ps	/usr/bin/hwloc-ps	/usr/bin/hwloc-ps	hwloc
hydra	/usr/bin/hydra	/usr/bin/hydra	hydra
hydra-wizard	/usr/bin/hydra-wizard	/usr/bin/hydra-wizard	hydra
i386	/usr/bin/i386	/usr/bin/setarch	util-linux
i686-w64-mingw32-addr2line	/usr/bin/i686-w64-mingw32-addr2line	/usr/bin/i686-w64-mingw32-addr2line	binutils-mingw-w64-i686
i686-w64-mingw32-ar	/usr/bin/i686-w64-mingw32-ar	/usr/bin/i686-w64-mingw32-ar	binutils-mingw-w64-i686
i686-w64-mingw32-as	/usr/bin/i686-w64-mingw32-as	/usr/bin/i686-w64-mingw32-as	binutils-mingw-w64-i686
i686-w64-mingw32-c++filt	/usr/bin/i686-w64-mingw32-c++filt	/usr/bin/i686-w64-mingw32-c++filt	binutils-mingw-w64-i686
i686-w64-mingw32-cpp	/usr/bin/i686-w64-mingw32-cpp	/usr/bin/i686-w64-mingw32-cpp-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-cpp-win32	/usr/bin/i686-w64-mingw32-cpp-win32	/usr/bin/i686-w64-mingw32-cpp-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-dlltool	/usr/bin/i686-w64-mingw32-dlltool	/usr/bin/i686-w64-mingw32-dlltool	binutils-mingw-w64-i686
i686-w64-mingw32-dllwrap	/usr/bin/i686-w64-mingw32-dllwrap	/usr/bin/i686-w64-mingw32-dllwrap	binutils-mingw-w64-i686
i686-w64-mingw32-elfedit	/usr/bin/i686-w64-mingw32-elfedit	/usr/bin/i686-w64-mingw32-elfedit	binutils-mingw-w64-i686
i686-w64-mingw32-gcc	/usr/bin/i686-w64-mingw32-gcc	/usr/bin/i686-w64-mingw32-gcc-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-15	/usr/bin/i686-w64-mingw32-gcc-15	/usr/bin/i686-w64-mingw32-gcc-15-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-15-win32	/usr/bin/i686-w64-mingw32-gcc-15-win32	/usr/bin/i686-w64-mingw32-gcc-15-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-ar	/usr/bin/i686-w64-mingw32-gcc-ar	/usr/bin/i686-w64-mingw32-gcc-ar-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-ar-win32	/usr/bin/i686-w64-mingw32-gcc-ar-win32	/usr/bin/i686-w64-mingw32-gcc-ar-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-nm	/usr/bin/i686-w64-mingw32-gcc-nm	/usr/bin/i686-w64-mingw32-gcc-nm-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-nm-win32	/usr/bin/i686-w64-mingw32-gcc-nm-win32	/usr/bin/i686-w64-mingw32-gcc-nm-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-ranlib	/usr/bin/i686-w64-mingw32-gcc-ranlib	/usr/bin/i686-w64-mingw32-gcc-ranlib-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-ranlib-win32	/usr/bin/i686-w64-mingw32-gcc-ranlib-win32	/usr/bin/i686-w64-mingw32-gcc-ranlib-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcc-win32	/usr/bin/i686-w64-mingw32-gcc-win32	/usr/bin/i686-w64-mingw32-gcc-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcov	/usr/bin/i686-w64-mingw32-gcov	/usr/bin/i686-w64-mingw32-gcov-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcov-dump	/usr/bin/i686-w64-mingw32-gcov-dump	/usr/bin/i686-w64-mingw32-gcov-dump-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcov-dump-win32	/usr/bin/i686-w64-mingw32-gcov-dump-win32	/usr/bin/i686-w64-mingw32-gcov-dump-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcov-tool	/usr/bin/i686-w64-mingw32-gcov-tool	/usr/bin/i686-w64-mingw32-gcov-tool-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcov-tool-win32	/usr/bin/i686-w64-mingw32-gcov-tool-win32	/usr/bin/i686-w64-mingw32-gcov-tool-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gcov-win32	/usr/bin/i686-w64-mingw32-gcov-win32	/usr/bin/i686-w64-mingw32-gcov-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-gprof	/usr/bin/i686-w64-mingw32-gprof	/usr/bin/i686-w64-mingw32-gprof	binutils-mingw-w64-i686
i686-w64-mingw32-ld	/usr/bin/i686-w64-mingw32-ld	/usr/bin/i686-w64-mingw32-ld.bfd	binutils-mingw-w64-i686
i686-w64-mingw32-ld.bfd	/usr/bin/i686-w64-mingw32-ld.bfd	/usr/bin/i686-w64-mingw32-ld.bfd	binutils-mingw-w64-i686
i686-w64-mingw32-lto-dump-win32	/usr/bin/i686-w64-mingw32-lto-dump-win32	/usr/bin/i686-w64-mingw32-lto-dump-win32	gcc-mingw-w64-i686-win32
i686-w64-mingw32-nm	/usr/bin/i686-w64-mingw32-nm	/usr/bin/i686-w64-mingw32-nm	binutils-mingw-w64-i686
i686-w64-mingw32-objcopy	/usr/bin/i686-w64-mingw32-objcopy	/usr/bin/i686-w64-mingw32-objcopy	binutils-mingw-w64-i686
i686-w64-mingw32-objdump	/usr/bin/i686-w64-mingw32-objdump	/usr/bin/i686-w64-mingw32-objdump	binutils-mingw-w64-i686
i686-w64-mingw32-ranlib	/usr/bin/i686-w64-mingw32-ranlib	/usr/bin/i686-w64-mingw32-ranlib	binutils-mingw-w64-i686
i686-w64-mingw32-readelf	/usr/bin/i686-w64-mingw32-readelf	/usr/bin/i686-w64-mingw32-readelf	binutils-mingw-w64-i686
i686-w64-mingw32-size	/usr/bin/i686-w64-mingw32-size	/usr/bin/i686-w64-mingw32-size	binutils-mingw-w64-i686
i686-w64-mingw32-strings	/usr/bin/i686-w64-mingw32-strings	/usr/bin/i686-w64-mingw32-strings	binutils-mingw-w64-i686
i686-w64-mingw32-strip	/usr/bin/i686-w64-mingw32-strip	/usr/bin/i686-w64-mingw32-strip	binutils-mingw-w64-i686
i686-w64-mingw32-windmc	/usr/bin/i686-w64-mingw32-windmc	/usr/bin/i686-w64-mingw32-windmc	binutils-mingw-w64-i686
i686-w64-mingw32-windres	/usr/bin/i686-w64-mingw32-windres	/usr/bin/i686-w64-mingw32-windres	binutils-mingw-w64-i686
ibmiscanner2john	/usr/bin/ibmiscanner2john	/usr/share/john/ibmiscanner2john.py	john-data
icat	/usr/bin/icat	/usr/bin/icat	sleuthkit
iconv	/usr/bin/iconv	/usr/bin/iconv	libc-bin
id	/usr/bin/id	/usr/bin/id	coreutils
idna	/usr/bin/idna	/usr/bin/idna	python3-idna
ifind	/usr/bin/ifind	/usr/bin/ifind	sleuthkit
ike-scan	/usr/bin/ike-scan	/usr/bin/ike-scan	ike-scan
ikescan2john	/usr/bin/ikescan2john	/usr/share/john/ikescan2john.py	john-data
ils	/usr/bin/ils	/usr/bin/ils	sleuthkit
img_cat	/usr/bin/img_cat	/usr/bin/img_cat	sleuthkit
img_stat	/usr/bin/img_stat	/usr/bin/img_stat	sleuthkit
impacket-DumpNTLMInfo	/usr/bin/impacket-DumpNTLMInfo	/usr/share/impacket/script	impacket-scripts
impacket-Get-GPPPassword	/usr/bin/impacket-Get-GPPPassword	/usr/share/impacket/script	impacket-scripts
impacket-GetADComputers	/usr/bin/impacket-GetADComputers	/usr/share/impacket/script	impacket-scripts
impacket-GetADUsers	/usr/bin/impacket-GetADUsers	/usr/share/impacket/script	impacket-scripts
impacket-GetLAPSPassword	/usr/bin/impacket-GetLAPSPassword	/usr/share/impacket/script	impacket-scripts
impacket-GetNPUsers	/usr/bin/impacket-GetNPUsers	/usr/share/impacket/script	impacket-scripts
impacket-GetUserSPNs	/usr/bin/impacket-GetUserSPNs	/usr/share/impacket/script	impacket-scripts
impacket-addcomputer	/usr/bin/impacket-addcomputer	/usr/share/impacket/script	impacket-scripts
impacket-atexec	/usr/bin/impacket-atexec	/usr/share/impacket/script	impacket-scripts
impacket-changepasswd	/usr/bin/impacket-changepasswd	/usr/share/impacket/script	impacket-scripts
impacket-dacledit	/usr/bin/impacket-dacledit	/usr/share/impacket/script	impacket-scripts
impacket-dcomexec	/usr/bin/impacket-dcomexec	/usr/share/impacket/script	impacket-scripts
impacket-describeTicket	/usr/bin/impacket-describeTicket	/usr/share/impacket/script	impacket-scripts
impacket-dpapi	/usr/bin/impacket-dpapi	/usr/share/impacket/script	impacket-scripts
impacket-esentutl	/usr/bin/impacket-esentutl	/usr/share/impacket/script	impacket-scripts
impacket-exchanger	/usr/bin/impacket-exchanger	/usr/share/impacket/script	impacket-scripts
impacket-findDelegation	/usr/bin/impacket-findDelegation	/usr/share/impacket/script	impacket-scripts
impacket-getArch	/usr/bin/impacket-getArch	/usr/share/impacket/script	impacket-scripts
impacket-getPac	/usr/bin/impacket-getPac	/usr/share/impacket/script	impacket-scripts
impacket-getST	/usr/bin/impacket-getST	/usr/share/impacket/script	impacket-scripts
impacket-getTGT	/usr/bin/impacket-getTGT	/usr/share/impacket/script	impacket-scripts
impacket-goldenPac	/usr/bin/impacket-goldenPac	/usr/share/impacket/script	impacket-scripts
impacket-karmaSMB	/usr/bin/impacket-karmaSMB	/usr/share/impacket/script	impacket-scripts
impacket-keylistattack	/usr/bin/impacket-keylistattack	/usr/share/impacket/script	impacket-scripts
impacket-lookupsid	/usr/bin/impacket-lookupsid	/usr/share/impacket/script	impacket-scripts
impacket-machine_role	/usr/bin/impacket-machine_role	/usr/share/impacket/script	impacket-scripts
impacket-mimikatz	/usr/bin/impacket-mimikatz	/usr/share/impacket/script	impacket-scripts
impacket-mqtt_check	/usr/bin/impacket-mqtt_check	/usr/share/impacket/script	impacket-scripts
impacket-mssqlclient	/usr/bin/impacket-mssqlclient	/usr/share/impacket/script	impacket-scripts
impacket-mssqlinstance	/usr/bin/impacket-mssqlinstance	/usr/share/impacket/script	impacket-scripts
impacket-net	/usr/bin/impacket-net	/usr/share/impacket/script	impacket-scripts
impacket-netview	/usr/bin/impacket-netview	/usr/share/impacket/script	python3-impacket
impacket-ntfs-read	/usr/bin/impacket-ntfs-read	/usr/share/impacket/script	impacket-scripts
impacket-ntlmrelayx	/usr/bin/impacket-ntlmrelayx	/usr/share/impacket/script	impacket-scripts
impacket-owneredit	/usr/bin/impacket-owneredit	/usr/share/impacket/script	impacket-scripts
impacket-ping	/usr/bin/impacket-ping	/usr/share/impacket/script	impacket-scripts
impacket-ping6	/usr/bin/impacket-ping6	/usr/share/impacket/script	impacket-scripts
impacket-psexec	/usr/bin/impacket-psexec	/usr/share/impacket/script	impacket-scripts
impacket-raiseChild	/usr/bin/impacket-raiseChild	/usr/share/impacket/script	impacket-scripts
impacket-rbcd	/usr/bin/impacket-rbcd	/usr/share/impacket/script	impacket-scripts
impacket-rdp_check	/usr/bin/impacket-rdp_check	/usr/share/impacket/script	impacket-scripts
impacket-reg	/usr/bin/impacket-reg	/usr/share/impacket/script	impacket-scripts
impacket-registry-read	/usr/bin/impacket-registry-read	/usr/share/impacket/script	impacket-scripts
impacket-rpcdump	/usr/bin/impacket-rpcdump	/usr/share/impacket/script	python3-impacket
impacket-rpcmap	/usr/bin/impacket-rpcmap	/usr/share/impacket/script	impacket-scripts
impacket-sambaPipe	/usr/bin/impacket-sambaPipe	/usr/share/impacket/script	impacket-scripts
impacket-samrdump	/usr/bin/impacket-samrdump	/usr/share/impacket/script	python3-impacket
impacket-secretsdump	/usr/bin/impacket-secretsdump	/usr/share/impacket/script	python3-impacket
impacket-services	/usr/bin/impacket-services	/usr/share/impacket/script	impacket-scripts
impacket-smbclient	/usr/bin/impacket-smbclient	/usr/share/impacket/script	impacket-scripts
impacket-smbexec	/usr/bin/impacket-smbexec	/usr/share/impacket/script	impacket-scripts
impacket-smbserver	/usr/bin/impacket-smbserver	/usr/share/impacket/script	impacket-scripts
impacket-sniff	/usr/bin/impacket-sniff	/usr/share/impacket/script	impacket-scripts
impacket-sniffer	/usr/bin/impacket-sniffer	/usr/share/impacket/script	impacket-scripts
impacket-split	/usr/bin/impacket-split	/usr/share/impacket/script	impacket-scripts
impacket-ticketConverter	/usr/bin/impacket-ticketConverter	/usr/share/impacket/script	impacket-scripts
impacket-ticketer	/usr/bin/impacket-ticketer	/usr/share/impacket/script	impacket-scripts
impacket-tstool	/usr/bin/impacket-tstool	/usr/share/impacket/script	impacket-scripts
impacket-wmiexec	/usr/bin/impacket-wmiexec	/usr/share/impacket/script	python3-impacket
impacket-wmipersist	/usr/bin/impacket-wmipersist	/usr/share/impacket/script	impacket-scripts
impacket-wmiquery	/usr/bin/impacket-wmiquery	/usr/share/impacket/script	impacket-scripts
inetsim	/usr/bin/inetsim	/usr/bin/inetsim	inetsim
inetutils-telnet	/usr/bin/inetutils-telnet	/usr/bin/inetutils-telnet	inetutils-telnet
infocmp	/usr/bin/infocmp	/usr/bin/infocmp	ncurses-bin
infotocap	/usr/bin/infotocap	/usr/bin/tic	ncurses-bin
innochecksum	/usr/bin/innochecksum	/usr/bin/innochecksum	mariadb-server-core
innotop	/usr/bin/innotop	/usr/bin/innotop	mariadb-client
install	/usr/bin/install	/usr/bin/install	coreutils
instmodsh	/usr/bin/instmodsh	/usr/bin/instmodsh	perl
inv	/usr/bin/inv	/usr/bin/inv	python3-invoke
invoke	/usr/bin/invoke	/usr/bin/invoke	python3-invoke
ionice	/usr/bin/ionice	/usr/bin/ionice	util-linux
ios7tojohn	/usr/bin/ios7tojohn	/usr/share/john/ios7tojohn.pl	john-data
ip	/usr/bin/ip	/usr/bin/ip	iproute2
ipcmk	/usr/bin/ipcmk	/usr/bin/ipcmk	util-linux
ipcrm	/usr/bin/ipcrm	/usr/bin/ipcrm	util-linux
ipcs	/usr/bin/ipcs	/usr/bin/ipcs	util-linux
ipwhois_cli	/usr/bin/ipwhois_cli	/usr/bin/ipwhois_cli	python3-ipwhois
ipwhois_utils_cli	/usr/bin/ipwhois_utils_cli	/usr/bin/ipwhois_utils_cli	python3-ipwhois
irb	/usr/bin/irb	/usr/bin/irb3.3	ruby
irb3.3	/usr/bin/irb3.3	/usr/bin/irb3.3	ruby3.3
ischroot	/usr/bin/ischroot	/usr/bin/ischroot	debianutils
ispell-wrapper	/usr/bin/ispell-wrapper	/usr/bin/ispell-wrapper	dictionaries-common
istat	/usr/bin/istat	/usr/bin/istat	sleuthkit
itunes_backup2john	/usr/bin/itunes_backup2john	/usr/share/john/itunes_backup2john.pl	john-data
ivstools	/usr/bin/ivstools	/usr/bin/ivstools	aircrack-ng
iwork2john	/usr/bin/iwork2john	/usr/share/john/iwork2john.py	john-data
java	/usr/bin/java	/usr/lib/jvm/java-25-openjdk-amd64/bin/java	unowned
jcat	/usr/bin/jcat	/usr/bin/jcat	sleuthkit
jexec	/usr/bin/jexec	/usr/lib/jvm/java-25-openjdk-amd64/lib/jexec	unowned
jls	/usr/bin/jls	/usr/bin/jls	sleuthkit
join	/usr/bin/join	/usr/bin/join	coreutils
journalctl	/usr/bin/journalctl	/usr/bin/journalctl	systemd
jpackage	/usr/bin/jpackage	/usr/lib/jvm/java-25-openjdk-amd64/bin/jpackage	unowned
jpeg_extract	/usr/bin/jpeg_extract	/usr/bin/jpeg_extract	sleuthkit
jpegexiforient	/usr/bin/jpegexiforient	/usr/bin/jpegexiforient	libjpeg-turbo-progs
jpegtran	/usr/bin/jpegtran	/usr/bin/jpegtran	libjpeg-turbo-progs
json_pp	/usr/bin/json_pp	/usr/bin/json_pp	perl
jsonschema	/usr/bin/jsonschema	/usr/bin/jsonschema	python3-jsonschema
kali-check-apt-sources	/usr/bin/kali-check-apt-sources	/usr/bin/kali-check-apt-sources	kali-defaults
kali-deprecated	/usr/bin/kali-deprecated	/usr/bin/kali-deprecated	kali-defaults
kali-motd	/usr/bin/kali-motd	/usr/bin/kali-motd	kali-defaults
kali-service-start	/usr/bin/kali-service-start	/usr/bin/kali-service-start	kali-defaults
kali-service-stop	/usr/bin/kali-service-stop	/usr/bin/kali-service-stop	kali-defaults
kali-setup	/usr/bin/kali-setup	/usr/bin/kali-setup	kali-defaults
kali-treecd	/usr/bin/kali-treecd	/usr/bin/kali-treecd	kali-defaults
kali-winexec	/usr/bin/kali-winexec	/usr/bin/kali-winexec	kali-defaults
kdcdump2john	/usr/bin/kdcdump2john	/usr/share/john/kdcdump2john.py	john-data
kernel-install	/usr/bin/kernel-install	/usr/bin/kernel-install	systemd
keychain2john	/usr/bin/keychain2john	/usr/share/john/keychain2john.py	john-data
keyctl	/usr/bin/keyctl	/usr/bin/keyctl	keyutils
keyring2john	/usr/bin/keyring2john	/usr/share/john/keyring2john.py	john-data
keystore2john	/usr/bin/keystore2john	/usr/share/john/keystore2john.py	john-data
keytool	/usr/bin/keytool	/usr/lib/jvm/java-25-openjdk-amd64/bin/keytool	unowned
kibitz	/usr/bin/kibitz	/usr/bin/expect_kibitz	expect
kill	/usr/bin/kill	/usr/bin/kill	procps
killall	/usr/bin/killall	/usr/bin/killall	psmisc
kirbi2john	/usr/bin/kirbi2john	/usr/share/john/kirbi2john.py	john-data
kismet	/usr/bin/kismet	/usr/bin/kismet	kismet-core
kismet_cap_antsdr_droneid	/usr/bin/kismet_cap_antsdr_droneid	/usr/bin/kismet_cap_antsdr_droneid	kismet-capture-antsdr-droneid
kismet_cap_freaklabs_zigbee	/usr/bin/kismet_cap_freaklabs_zigbee	/usr/bin/kismet_cap_freaklabs_zigbee	kismet-capture-freaklabs-zigbee
kismet_cap_hak5_wifi_coconut	/usr/bin/kismet_cap_hak5_wifi_coconut	/usr/bin/kismet_cap_hak5_wifi_coconut	kismet-capture-hak5-wifi-coconut
kismet_cap_kismetdb	/usr/bin/kismet_cap_kismetdb	/usr/bin/kismet_cap_kismetdb	kismet-core
kismet_cap_linux_bluetooth	/usr/bin/kismet_cap_linux_bluetooth	/usr/bin/kismet_cap_linux_bluetooth	kismet-capture-linux-bluetooth
kismet_cap_linux_wifi	/usr/bin/kismet_cap_linux_wifi	/usr/bin/kismet_cap_linux_wifi	kismet-capture-linux-wifi
kismet_cap_nrf_51822	/usr/bin/kismet_cap_nrf_51822	/usr/bin/kismet_cap_nrf_51822	kismet-capture-nrf-51822
kismet_cap_nrf_52840	/usr/bin/kismet_cap_nrf_52840	/usr/bin/kismet_cap_nrf_52840	kismet-capture-nrf-52840
kismet_cap_nrf_mousejack	/usr/bin/kismet_cap_nrf_mousejack	/usr/bin/kismet_cap_nrf_mousejack	kismet-capture-nrf-mousejack
kismet_cap_nxp_kw41z	/usr/bin/kismet_cap_nxp_kw41z	/usr/bin/kismet_cap_nxp_kw41z	kismet-capture-nxp-kw41z
kismet_cap_pcapfile	/usr/bin/kismet_cap_pcapfile	/usr/bin/kismet_cap_pcapfile	kismet-core
kismet_cap_radiacode_usb	/usr/bin/kismet_cap_radiacode_usb	/usr/bin/kismet_cap_radiacode_usb	kismet-capture-radiacode-usb
kismet_cap_rz_killerbee	/usr/bin/kismet_cap_rz_killerbee	/usr/bin/kismet_cap_rz_killerbee	kismet-capture-rz-killerbee
kismet_cap_sdr_rtl433	/usr/bin/kismet_cap_sdr_rtl433	/usr/bin/kismet_cap_sdr_rtl433	kismet-capture-rtl433
kismet_cap_sdr_rtladsb	/usr/bin/kismet_cap_sdr_rtladsb	/usr/bin/kismet_cap_sdr_rtladsb	kismet-capture-rtladsb
kismet_cap_serial_radview	/usr/bin/kismet_cap_serial_radview	/usr/bin/kismet_cap_serial_radview	kismet-capture-serial-radview
kismet_cap_ti_cc_2531	/usr/bin/kismet_cap_ti_cc_2531	/usr/bin/kismet_cap_ti_cc_2531	kismet-capture-ti-cc-2531
kismet_cap_ti_cc_2540	/usr/bin/kismet_cap_ti_cc_2540	/usr/bin/kismet_cap_ti_cc_2540	kismet-capture-ti-cc-2540
kismet_cap_ubertooth_one	/usr/bin/kismet_cap_ubertooth_one	/usr/bin/kismet_cap_ubertooth_one	kismet-capture-ubertooth-one
kismet_server	/usr/bin/kismet_server	/usr/bin/kismet_server	kismet-core
kismetdb_clean	/usr/bin/kismetdb_clean	/usr/bin/kismetdb_clean	kismet-logtools
kismetdb_dump_devices	/usr/bin/kismetdb_dump_devices	/usr/bin/kismetdb_dump_devices	kismet-logtools
kismetdb_statistics	/usr/bin/kismetdb_statistics	/usr/bin/kismetdb_statistics	kismet-logtools
kismetdb_strip_packets	/usr/bin/kismetdb_strip_packets	/usr/bin/kismetdb_strip_packets	kismet-logtools
kismetdb_to_gpx	/usr/bin/kismetdb_to_gpx	/usr/bin/kismetdb_to_gpx	kismet-logtools
kismetdb_to_kml	/usr/bin/kismetdb_to_kml	/usr/bin/kismetdb_to_kml	kismet-logtools
kismetdb_to_pcap	/usr/bin/kismetdb_to_pcap	/usr/bin/kismetdb_to_pcap	kismet-logtools
kismetdb_to_wiglecsv	/usr/bin/kismetdb_to_wiglecsv	/usr/bin/kismetdb_to_wiglecsv	kismet-logtools
kmod	/usr/bin/kmod	/usr/bin/kmod	kmod
known_hosts2john	/usr/bin/known_hosts2john	/usr/share/john/known_hosts2john.py	john-data
krb2john	/usr/bin/krb2john	/usr/share/john/krb2john.py	john-data
krb5-config	/usr/bin/krb5-config	/usr/bin/krb5-config.mit	libkrb5-dev:amd64
krb5-config.mit	/usr/bin/krb5-config.mit	/usr/bin/krb5-config.mit	krb5-multidev:amd64
kstats	/usr/bin/kstats	/usr/bin/kstats	aircrack-ng
kwallet2john	/usr/bin/kwallet2john	/usr/share/john/kwallet2john.py	john-data
l2ping	/usr/bin/l2ping	/usr/bin/l2ping	bluez
l2test	/usr/bin/l2test	/usr/bin/l2test	bluez
lastpass2john	/usr/bin/lastpass2john	/usr/share/john/lastpass2john.py	john-data
laudanum	/usr/bin/laudanum	/usr/bin/laudanum	laudanum
lbd	/usr/bin/lbd	/usr/bin/lbd	lbd
ld	/usr/bin/ld	/usr/bin/x86_64-linux-gnu-ld.bfd	binutils
ld.bfd	/usr/bin/ld.bfd	/usr/bin/x86_64-linux-gnu-ld.bfd	binutils
ld.so	/usr/bin/ld.so	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	libc-bin
ldapadd	/usr/bin/ldapadd	/usr/bin/ldapmodify	ldap-utils
ldapcompare	/usr/bin/ldapcompare	/usr/bin/ldapcompare	ldap-utils
ldapdelete	/usr/bin/ldapdelete	/usr/bin/ldapdelete	ldap-utils
ldapdomaindump	/usr/bin/ldapdomaindump	/usr/bin/ldapdomaindump	python3-ldapdomaindump
ldapexop	/usr/bin/ldapexop	/usr/bin/ldapexop	ldap-utils
ldapmodify	/usr/bin/ldapmodify	/usr/bin/ldapmodify	ldap-utils
ldapmodrdn	/usr/bin/ldapmodrdn	/usr/bin/ldapmodrdn	ldap-utils
ldappasswd	/usr/bin/ldappasswd	/usr/bin/ldappasswd	ldap-utils
ldapsearch	/usr/bin/ldapsearch	/usr/bin/ldapsearch	ldap-utils
ldapurl	/usr/bin/ldapurl	/usr/bin/ldapurl	ldap-utils
ldapwhoami	/usr/bin/ldapwhoami	/usr/bin/ldapwhoami	ldap-utils
ldd	/usr/bin/ldd	/usr/bin/ldd	libc-bin
ldd2bloodhound	/usr/bin/ldd2bloodhound	/usr/bin/ldd2bloodhound	python3-ldapdomaindump
ldd2pretty	/usr/bin/ldd2pretty	/usr/bin/ldd2pretty	python3-ldapdomaindump
ldif2john	/usr/bin/ldif2john	/usr/share/john/ldif2john.pl	john-data
lft	/usr/bin/lft	/usr/bin/lft.db	traceroute
lft.db	/usr/bin/lft.db	/usr/bin/lft.db	traceroute
libnetcfg	/usr/bin/libnetcfg	/usr/bin/libnetcfg	perl
libpostal_data	/usr/bin/libpostal_data	/usr/bin/libpostal_data	libpostal-data
libreoffice2john	/usr/bin/libreoffice2john	/usr/share/john/libreoffice2john.py	john-data
line_send_tcp	/usr/bin/line_send_tcp	/usr/bin/line_send_tcp	spike
link	/usr/bin/link	/usr/bin/link	coreutils
linpeas	/usr/bin/linpeas	/usr/bin/linpeas	peass
linux-check-removal	/usr/bin/linux-check-removal	/usr/bin/linux-check-removal	linux-base
linux-run-hooks	/usr/bin/linux-run-hooks	/usr/bin/linux-run-hooks	linux-base
linux-update-symlinks	/usr/bin/linux-update-symlinks	/usr/bin/linux-update-symlinks	linux-base
linux-version	/usr/bin/linux-version	/usr/bin/linux-version	linux-base
linux32	/usr/bin/linux32	/usr/bin/setarch	util-linux
linux64	/usr/bin/linux64	/usr/bin/setarch	util-linux
lion2john	/usr/bin/lion2john	/usr/share/john/lion2john.pl	john-data
listres	/usr/bin/listres	/usr/bin/listres	x11-utils
llvm-spirv-21	/usr/bin/llvm-spirv-21	/usr/bin/llvm-spirv-21	llvm-spirv-21
ln	/usr/bin/ln	/usr/bin/ln	coreutils
lnstat	/usr/bin/lnstat	/usr/bin/lnstat	iproute2
locale	/usr/bin/locale	/usr/bin/locale	libc-bin
localectl	/usr/bin/localectl	/usr/bin/localectl	systemd
localedef	/usr/bin/localedef	/usr/bin/localedef	libc-bin
locate	/usr/bin/locate	/usr/bin/plocate	plocate
logger	/usr/bin/logger	/usr/bin/logger	util-linux
login	/usr/bin/login	/usr/bin/login	login
loginctl	/usr/bin/loginctl	/usr/bin/loginctl	systemd
logname	/usr/bin/logname	/usr/bin/logname	coreutils
logresolve	/usr/bin/logresolve	/usr/bin/logresolve	apache2-utils
